id,comment,pagination-url
1617730597-6365,"Khách sạn gần biển. Có thể đi dạo vào buổi tối.
Xung quanh có rất nhiều quán ăn.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=50;rows=25
1617730625-6956,"Không dọn phòng trong những ngày mình lưu trú tại khách sạn. Hơi xa biển 1 xíu, nhưng vẫn có thể đi bộ được.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=250;rows=25
1617730607-6583,Dịch vụ rất tốt,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=125;rows=25
1617730625-6925,"Phòng chưa cách âm tốt cho lắm,phòng nhỏ hơn xíu so với lúc nhìn trong hình =]]]",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=250;rows=25
1617730604-6482,Tất cả đều tốt,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=100;rows=25
1617730629-7013,"Bác chủ nhà và anh chị thân thiện, luôn giúp đỡ tận tình và vui vẻ",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=275;rows=25
1617730629-6999,"Phòng mình ở lầu 4 mà ko có thang máy nên lên xuống hơi bất tiện.
Lúc check out thì anh chị chủ có nói mình đã mua nước suối của ks nhưng thực tế thì mình ko mua, sau khi giải thích thì cũng đồng ý là mình ko thanh toán nhưng có hơi mất vui 1 tẹo. Hy vọng lần sau sẽ ko bị nhầm.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=275;rows=25
1617730621-6878,"Mọi thứ đều hoàn hảo , không có gi đáng để chê trách va phàn nàn, hi vọng lần sau khi ghé VT nghỉ dưỡng thì dịch vụ của khách sạn vẫn sẽ luôn tốt như vậy và tiếp tục phát huy nhiều hơn nữa. Cảm ơn Booking.com đã gợi ý cho mình 1 ks tốt như vậy",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=225;rows=25
1617730625-6933,"mọi thứ đều rất ok . chủ khách sạn nhiệt tình dễ mến , tiện nghi khỏi phải nói phong 4 người mà ở như thêm cả chục người , mát mẽ sạch sẽ , dịch vụ thuê xe cung tiện  vị trí quá tốt luôn",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=250;rows=25
1617730611-6660,Tuyệt,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=150;rows=25
1617730635-7203,Phòng sạch đẹp,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=325;rows=25
1617730614-6734,"Mình muốn được ở phòng trên tầng để có ban công cho thoải mái, ở tầng dưới hơi ngột ngạt 1 xíu.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=175;rows=25
1617730607-6576,"Chủ khách sạn nhiệt tình, nhân viên dễ thương. Vị trí thuận tiện. Sạch sẽ. Thuê xe máy (tay ga) của khách sạn luôn chỉ có 100.000/ngày. Được check-in sớm (nếu có phòng trống) và check-out trễ. Được hỗ trợ, tư vấn tối đa luôn.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=125;rows=25
1617730600-6444,Thoải mái. Thân thiện,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=75;rows=25
1617730632-7116,Giường rất thoải mái,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=300;rows=25
1617730638-7246,"Tiện nghi, sạch, vị trí dễ đi lại.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=350;rows=25
1617730607-6593,Nên để nước trên phòng để khách co thể sử dụng dể hơn,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=125;rows=25
1617730600-6416,ở trong phòng nên bổ sung thùng rác,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=75;rows=25
1617730614-6732,"Chưa cách âm tốt, hơi ồn.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=175;rows=25
1617730632-7100,ok,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=300;rows=25
1617730621-6883,Khách sạn phòng đẹp y hình..Chú chủ và mấy anh chị lễ tân thân thiện. Sẽ luôn ghé ks khi đi du lịch 😍😍😍,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=225;rows=25
1617730604-6500,"Lịch sự, nhiệt tình",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=100;rows=25
1617730617-6786,Chua co,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=200;rows=25
1617730621-6876,"Phòng nhỏ nhưng thiết kế vô cùng hợp lý, sạch sẽ.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=225;rows=25
1617730625-6954,Không có máy nước nóng lạnh hay bị hư vậy nhà mình ơi?,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=250;rows=25
1617730594-6291,Phòng bình đẹp. Khung cửa sổ hay cửa thoáy hiểm ko biết: xấu.,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=25;rows=25
1617730635-7198,"Phong sach se thoat mát , thich nhất bàn trang điểm",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=325;rows=25
1617730594-6274,"Bác chủ khách sạn vui tính,dễ thương hỏi han mình các kiểu. Rất thân thiện",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=25;rows=25
1617730594-6303,Chú chủ cute dễ thương phòng sạch đẹp tiện nghi đầy đủ,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=25;rows=25
1617730635-7191,Gần trung tâm,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=325;rows=25
1617730611-6666,"Đã ở đây lần 2. 
Tất cả đều ok.
Nay đc xếp phòng 2 giường tuy đặt phòng 1 giường nên ks vẫn lấy giá như booking.
Lần đầu ở mình đã ở phòng 1 giường thì nó hơi nhỏ nhưng sắp xếp rất gọn gàng nói chung là ok rất sạch sẽ.
Phòng view đẹp như hình ở dưới..
Sẽ ghé tiếp lần sau.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=150;rows=25
1617730611-6644,Chỗ ở rất OK.  Nhân viên rất vui vẻ,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=150;rows=25
1617730614-6738,Không có gì để than phiền,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=175;rows=25
1617730597-6371,Toilet nhỏ và bất tiện đi chuyển,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=50;rows=25
1617730614-6713,"Phòng sạch, Chú chủ khách sạn vui tính, nhiệt tình, mình sẽ quay lại nếu có dịp.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=175;rows=25
1617730632-7085,"Nhân viên lễ tân không hiếu khách cho lắm, từ khi lúc đến lần khi khách ra về",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=300;rows=25
1617730629-7019,"Gia dinh Chu rat nhiet tinh va than thien, tao su thoai mai va tin tuong.
Phong rat la sach se, tu giuong cho toi wc deu tuyet voi.
Can su dung gi deu lay rat de dang, 
Rat muon quay tro lai",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=275;rows=25
1617730621-6875,ông chủ rất nhiệt tình,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=225;rows=25
1617730625-6948,"Giường rất thoải mái , phòng sạch sẽ đẹp",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=250;rows=25
1617730604-6489,Vòi sen với vòi nước bồn rửa mặt nước chảy yếu quá.,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=100;rows=25
1617730621-6856,Sạch sẽ và địa điểm gần bãi sau,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=225;rows=25
1617730621-6873,đến thì hết phòng được bù cho phòng to nhất 2 giường với giá cũ,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=225;rows=25
1617730621-6857,Ko có,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=225;rows=25
1617730594-6287,Sạch sẽ sang,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=25;rows=25
1617730597-6369,"Ông chủ vui vẻ,nhiệt tình,thân thiện.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=50;rows=25
1617730629-7015,Nếu có dịp. Mình sẽ giới thiệu bạn bè đến ở. Còn với mình. Chắc chắn khi ra vt sẽ book ở khách sạn này. High recommened.,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=mai-thu;r_lang=vi;srpvid=13ca6b0f30e60081;type=total&;offset=275;rows=25
